basin_id,KGE,alpha,beta,r
110,-4.014064882684543,5.905167417037456,0.6965088390883011,0.005981703461692988
4208,0.1176415473961906,0.5285168775271274,0.49987884239098457,0.4467017695524072
4209,-0.15031703438515343,0.31753261086520024,0.40436268456943986,0.2909980741698517
116,0.2695776578071839,1.6114596604797657,0.6857326351227236,0.7532817295912159
117,0.5201074736927129,0.7725714476289578,0.7481303069198266,0.660684883803121
4212,-0.14850590548462983,0.7902628587881133,0.239385233940594,0.16540948712453613
119,0.1657838970156552,0.27783635497934317,0.7912707269442628,0.6382980966894296
4213,-0.33014539309487856,0.8453136600468137,2.233349418678034,0.5264938073794897
122,0.31367618465441605,0.4391256683726578,0.6718491195870727,0.7791440213253847
124,0.49765046237931254,0.5657610368272246,0.9421388988385797,0.7541470484563194
128,0.3549417494581717,0.5083028703657436,0.8865285521172533,0.5981812475544346
134,0.37389146746880675,0.5028849222428363,0.9633359452412262,0.6211276718160866
4233,-0.22480810617860936,1.5291623240247478,0.3906652567956782,0.07866764817592409
139,0.39119388836038904,0.5274202350109888,0.8176734202091842,0.6622571013411879
145,0.195044651999432,0.3080811972784471,0.9648381714125451,0.5901645104124402
152,-3.3498095713286986,5.2443255399143025,0.8630685410810923,0.05777189937242093
4258,-0.6654183896499986,0.042982564781198856,0.06541206895444045,0.007890409069843538
163,0.1594435301343229,0.28596325025620917,0.7770532439356542,0.6166184107070904
179,0.37474394096067554,0.4412865340418732,0.8996958397294197,0.7378483687732269
183,0.5492118500236522,0.6015498245651002,0.9322600887186051,0.8003535167487678
184,0.3119415205393157,1.4296129774910016,0.9352992965591769,0.466454332129547
4280,-0.10564528458026867,0.20595475891219003,0.6158269110447411,0.3334006539584967
187,-0.4087964027606972,1.3546244730591326,2.099103572933645,0.19320379059919418
189,0.6519343129022651,0.7417875860294808,1.079960756343703,0.7807231219410526
201,0.389935795567534,0.45390332551688106,0.9253764223374664,0.7384888581625251
208,0.2565141645522213,0.3612813705736004,0.7865639921112039,0.684952748827042
210,0.39437882844840555,0.6950502720223806,0.7385723777331437,0.5467470185935898
214,0.2836310535075416,0.38032633687224315,0.8421144832726845,0.6771049979756721
215,-2.724982163726522,4.580160764472354,0.5386491982813644,0.0807087195197486
217,0.5446210403124281,1.1612564133921206,0.6956730454207072,0.7020881493083267
222,-3.1380561104167235,5.060568039906457,0.420497343853721,0.4527594333688123
223,0.7148825032342695,0.7808123902803827,0.8809592938792177,0.8618765443756108
228,-1.712595639377589,3.5989438457428586,0.8417824164100568,0.23932057626843276
230,0.21302648812568425,1.3249861660679783,1.4686107512981441,0.4576760525073421
231,0.08552958896494722,1.841538670949374,0.837563691182285,0.6811218986304396
242,-0.020414377734621514,1.8234676718086213,1.3471371969508292,0.5074126856416775
4341,-0.1346005264808905,0.2019065758838679,0.8694518636380606,0.2041844276682403
246,0.333664779094594,0.4227947849792027,0.758246664305359,0.7711068130057919
247,0.28553591889099605,0.4372145330662737,0.8027287600996952,0.6065339921780822
4342,0.0999913070214663,0.3651720681857991,0.7414510605782997,0.4167662643936424
249,-1.034417483200829,2.9901899743784726,0.7970868464339474,0.6301018870736291
4346,-0.16702787649445527,0.16317598744549813,0.9322867600354174,0.18938631046543566
251,-0.6960495678503806,2.031768553007633,2.169082070046066,0.3327032870403122
254,0.1674360561699666,1.2891329567996246,1.5453027100937307,0.44124262132607306
4352,-0.3856034472885448,0.16504458246612388,1.8513948364735489,0.29439869877181435
258,0.5013252886192574,0.6597132243090128,0.9273438578796432,0.6427851303869264
262,0.45384530757406116,1.440888299078671,1.048053254863921,0.6812628975293727
272,-1.0292274249197817,1.4566427239021988,2.844916416534933,0.2889973412471307
274,-1.221006318167979,2.1119566085254387,2.737113342892804,0.1760711195482492
276,0.6164662361632575,0.7446162107314551,0.8966579722213651,0.733171040784143
277,-4.146045283353048,6.028387689283871,0.5686433267724298,-0.005500236221059468
279,0.4698396488709704,0.5904602821200702,0.7799129542926113,0.7452277297273558
284,-2.608838753537971,1.709125653202102,4.435067478852377,0.15078308263497178
289,0.28764590697351833,1.5441331703794363,0.9198347809298374,0.5472959196165362
290,-0.41166422698277594,1.7815318544157341,1.931301850091796,0.2825874866633703
4385,0.7299297637658945,0.8457861005065419,1.0914234955329614,0.7980154704758263
294,0.13483484928020428,1.6526155230077546,0.5598809659817716,0.6409749966308986
4393,0.6901413402740447,0.94989757649985,1.23691056884488,0.8066725096211811
302,-2.4290250156741697,1.1490385103164213,4.3664042146737225,0.3649230408927597
303,-13.682809944314013,1.5127867828932897,15.651238005002575,0.18563982360103196
4399,0.4071663551858944,0.7571682073776255,0.7735209649301683,0.5088872862679901
306,-0.02203584326075525,1.8066807994710026,1.2589051150287591,0.4283432025362664
308,-1.4743176510400353,3.221665320541819,1.8039034636267437,0.2650236310472161
316,-0.6137533731893476,2.463800847279012,1.3418193963554137,0.412933965161954
319,-0.04366547786508779,1.9586672055009096,1.0097579147067464,0.5875686700976577
4416,0.28229926146475914,0.8869042451758354,1.452552827354915,0.45456472539094517
322,0.5487996265781494,1.1487914205424896,0.6953677632185266,0.702271784235216
323,-0.6510985849996989,2.5419202794651974,0.9011207045035361,0.4179078474295516
328,-6.997790294812531,1.2169283887973503,8.986828295205596,0.6419979653206223
336,0.18353358197937553,1.736719795717766,0.7662969704517684,0.7368569812193748
341,0.5631182507990815,0.6285248957926262,0.846547568237891,0.8287567200580697
4438,0.05354784696903914,0.27752683233636605,0.8894209242033841,0.39868771176785167
347,-6.558696611984563,1.005405907630488,8.51978577776672,0.2340449721511167
349,-0.5507290385788806,1.8761582020656062,2.0963242719936996,0.3403179199929504
353,0.6369051361742065,0.7334630872672896,1.2252292344939477,0.8996618406743611
357,0.41642258570607815,0.5301439773067358,0.7735669163047306,0.7382253354102087
4456,0.23235770128413757,0.8772691619697193,1.6304217672358672,0.5795475822767048
366,0.6597147670260981,1.1927428929158657,1.2133748014291033,0.8180235973385106
374,0.022169057709235385,1.9140511156337026,1.013268416510379,0.6528863891557473
377,0.32478951941150325,1.4979250575028804,1.1767176186736743,0.5795826912963645
4475,0.6347074430359378,1.2101470391766396,1.2370487766532043,0.8181078572729055
381,-0.17276574524606225,2.126105143894068,0.7498254012877831,0.7886250528632758
384,-0.007736694447356918,1.952291485233679,0.7387909311051785,0.7988930761653903
397,0.04281958573582745,1.8530242306129727,0.7287633801827604,0.660920800537401
399,0.7440001852092386,0.9519426471538749,1.2282709694053715,0.8945544664907084
406,-0.6901889790069069,2.394251447823059,1.8071877639955072,0.4888741851015088
409,0.47322656171695143,1.2770225495918313,1.2087307657150645,0.6035403806915652
413,0.16581872301282397,1.743719222791996,0.8885942651208615,0.6389890822126507
418,0.26229600498646743,0.4020143520060967,0.7584454444181432,0.6418495487509623
422,0.5864798445312933,0.6302386693182945,1.1666338422526275,0.9193238577553172
423,0.17402928815542895,1.329455053332306,1.6946923386162858,0.6981895639202139
4527,-4.277496855695976,0.3684566090605028,6.2116287191174155,0.4595815498041225
4528,-1.1762488480631599,0.9794049959070673,3.119520436670165,0.5067779272577547
435,-18.33465186547779,0.5567726355400109,20.31235027001715,0.18425536423078792
442,-0.6926653980174955,1.9301508156595877,2.2812625824466752,0.4014168356898044
444,0.6405553615913215,1.3307498464795078,0.9379268897801284,0.8736991048243946
4552,-0.3423756828683633,0.835858757143956,0.09907691939861471,0.018487020366165643
460,0.27665241662289086,0.6595508281954232,1.5728375429676105,0.7186048380623562
4559,-0.8283205145892454,0.7288712625231838,2.7628688304199622,0.598081353361324
469,0.5446160964422366,1.1600813714905986,1.2806915831708547,0.6791251189977089
4569,0.33642631337231055,0.7210646617497304,1.2182083041763163,0.43883135275715307
475,0.7050678323122554,0.8978851413930989,1.1352113107941357,0.7585969332795954
478,0.6870531059135757,0.8812616732926906,0.8813491745625488,0.7358808035903119
488,0.28777849852534365,0.5916975345066976,1.5176785970131224,0.730635128442052
490,0.044166860057728075,1.796082648815622,1.3674094081819317,0.6193692938739592
4593,-1.0156520815614503,2.9518063858038,0.7663557096221086,0.5542248416383798
516,0.4851506919006072,1.4547987573833658,1.030708223337906,0.7606573474025177
518,0.7436279749367405,1.075950897855193,1.077587775916802,0.7677539809204241
523,0.3778618185308017,0.45195942884916557,0.8986168652839005,0.7235422107995408
529,0.3960367268175292,0.6718426459867687,1.4266644369227606,0.7260623344158341
537,0.22789924799795402,0.35547663451790285,0.8308256701520425,0.6099881428594123
541,-0.3955248321682501,1.228019818675322,2.2679030184412614,0.46341966555134195
542,-1.5300566571209862,1.6788659196930216,3.3949216951751033,0.5475866654251041
4639,-2.027760683644442,3.7754405569759677,0.047048841330870686,0.25424631324602054
544,-6.33628096197858,0.6425885166325431,8.29539978426955,0.31413020745462744
546,-5.903663718233775,0.7291015311967654,7.870352134344241,0.3791551690083995
547,-0.5639596012697741,1.9480607252604858,2.133760458969859,0.48839691429886156
548,-0.3605423818947877,2.2696459157899787,0.9363723661722493,0.5152048415430999
4649,0.6891958546373556,0.8166460166996952,1.1136323371869419,0.7762406973376337
559,0.15766827516409687,1.1781715191789368,1.728904097452601,0.617277566459312
4658,-0.25639555849264317,0.86217064569467,2.1530247319260374,0.5203471713221048
564,0.653772240809712,1.031623967100934,0.7778808000075956,0.7363019777596704
568,0.637816267467237,1.0452711671444979,0.8463310519089128,0.6751716885348235
571,-5.788111160753324,0.8453741087684663,7.7574948746461825,0.3748544300442702
573,0.06477751433075496,0.4332860306656055,1.640757054626234,0.6219698800236552
575,-6.235306155885989,1.377852928983814,8.18379156004101,0.22538967516331607
4674,0.26946017518530696,1.0007404955595678,0.7440031560848449,0.3157825614528023
583,-0.557096697645352,2.4855333901909953,0.9340417563440121,0.5380582476766944
585,0.3247545594638256,0.6243968088068323,1.4888919735531438,0.7245670936040627
586,-1.709010796423815,3.672324156686565,0.8685865164504041,0.575554958714805
587,0.330188663559598,0.4350343210054444,1.0474424423172517,0.6433345788427586
588,-4.359287833305224,0.6493116439865179,6.312278120660927,0.38462619009485605
4688,-0.34715039630275957,0.5483451747507567,2.155764516310854,0.47556650381149834
593,0.1237135384513427,0.6307061610779489,1.6966709796521386,0.6177048661855478
4692,0.3373694367467712,0.9327637196864536,1.556805593030598,0.6471174734607371
4693,0.3228183653489869,1.218712215385232,1.493594902507259,0.59121643211994
600,0.6914886383904888,1.0374864510201158,0.799748700974386,0.768324702502349
602,-2.1625538763828094,1.3267010036701246,4.06953945189642,0.31229291956800687
603,0.03878000569429718,1.9272572957746394,0.9147203154224322,0.7615358301880373
605,-0.5320615877749599,2.4994265801837536,0.7744687978452613,0.7807551226855606
609,0.40930561175762326,1.3214735844022356,0.5394841779740766,0.8169705693162918
614,-7.837248070488288,0.8248767443320203,9.817461408165881,0.43550055785804903
4711,-1.289799369588554,0.6102245456640046,3.2082662797150667,0.5365172214216735
617,0.6353673248437717,1.0714417654125787,1.1167858640067911,0.6620441982825138
619,-3.231341852874757,5.165007480856527,0.39055775835813583,0.5692486629141041
4716,-0.386061349461861,0.6161806271962185,2.272270220747393,0.606074576941362
625,-3.3887483748901968,1.179371549009609,5.3444053625937755,0.40411394463900846
4722,-2.145203101200809,0.6505605341306804,4.083188647544902,0.4860521707931921
4726,-0.0005341930920548243,1.1953194354754997,1.9565711914733335,0.7811609145623474
2679,-4.275823244084755,0.7290708225327652,6.24101534168974,0.45901342734343253
4729,-0.7387337757628571,1.3519137788992113,2.660279660798206,0.622080321841753
634,-7.308038566524742,1.0092599761605376,9.297927744588584,0.5903486588682922
637,0.03350806572625964,1.9309164517164015,1.0038644991188408,0.740218775531215
2687,-1.372436583045582,0.28011713710422165,3.21827716397249,0.5647179901717259
2690,-0.17252009653520806,0.8050051123164397,2.0705545186392245,0.5633154534708749
644,0.7194797607178794,0.7703957520536671,0.9308862139123525,0.8544088651581837
646,-17.898013800289128,1.0058011128320525,19.884026012902602,0.27305193650015747
4744,0.23963586090731026,1.4331073345962082,0.49746678955792845,0.6284733749245958
651,0.07839900153605817,1.8071334620860557,0.6561120385659219,0.7178208995488395
2700,-0.7735182562189391,0.7523264166727585,2.6495491712998667,0.39749495211439656
653,0.6035672376820987,1.098835077619609,0.6614666654078003,0.8189316597502113
654,-9.455758701155077,11.39976864298254,1.8783151088357037,0.37050436156547145
655,-0.21123142511320525,2.028659376154198,0.3960911886183163,0.7896773893101724
2702,-1.217904748227265,0.8292558684558262,3.1122393363554286,0.34548269716908814
2704,-0.6173848854595798,0.8371741623367662,2.4551623093134727,0.31303255691710863
2705,-1.5658113517952916,0.9878593783495299,3.4458714944534607,0.22478833153291833
2707,0.38718377032507956,0.7229319938979502,0.7102031927251307,0.5365403341811592
4747,0.5350170748597742,1.1723915102058677,1.2219070951511177,0.6295306638836438
2709,-0.4365552336674188,0.7878113631425442,2.3405037683701186,0.5291321111486383
4754,0.4843528832460966,1.3743636706904583,1.098408193934628,0.6593247610255415
663,0.29583810679688805,1.4685390098950588,0.5319244539670936,0.760792033468897
4758,0.016910879736474094,0.865932894051239,1.8150393048949027,0.4668947937231614
665,0.838083060719125,0.9624432612171084,0.9240500702827659,0.8620210350305981
4759,-0.41826437668878014,1.2604527663096654,2.3059756475151327,0.5120801225575184
667,0.036158459793421804,1.467138595391228,1.6883889263239065,0.5132837238818505
668,0.5605312866258112,1.1254138993044012,1.1176000481474504,0.595556762237582
4760,0.43972389985750293,0.928726374034005,1.4511720886481292,0.6755417976727518
670,0.6043575784241784,0.6813510820764772,1.0847458259265301,0.7813360161238747
4764,-1.8851859197179741,0.6890918988286029,3.82588231696143,0.5080415925613753
672,0.3575376010754727,0.48446226607435977,0.8489953383823138,0.6476133216189887
2720,-1.2371093320660664,0.5831938106795481,3.1051311999821216,0.36805586083651465
676,0.5350487651137801,0.5794257325380646,1.0422053335323274,0.806310438607285
2724,-0.08347473135069028,1.1932737696140525,1.7138328159754077,0.20816324012379642
2725,0.05637995614762492,0.8149507486493864,1.8689511672725434,0.6820386334313238
679,-0.5113371321641869,2.111641353119618,1.844082715775345,0.42041584043214963
680,0.6637519305069325,1.1990326987646793,1.1085703092008823,0.7516831922316011
683,0.3975772401928247,0.5384900579705374,1.2820965419589891,0.7347768939997197
4780,-0.08682765087685773,1.073475660279416,2.013841114112479,0.6153938827941231
686,0.08759587152775627,0.28688196445023834,1.3791332945875034,0.5754980495191232
4785,-0.2726743110805947,0.8444400505071556,2.205375111890403,0.6224131307454547
690,0.5015812629109156,0.6105005277187039,0.8664157254763015,0.7191679502370736
691,-0.8005045042845673,1.6372957834096573,2.614661554241648,0.5219428698876757
692,-3.7933739105267277,5.683907526770432,1.8894204505209644,0.5036382478708994
4786,-0.0569833303834113,0.8353459535314238,1.9850293359165192,0.6538497247237944
694,0.6518174638730122,0.7088080116430692,0.9636124764099201,0.8126120267798929
696,-2.303233406435505,3.536330743051204,3.0337764359536816,0.4150805971722458
4792,-1.4878960502790508,3.194674961904246,0.21304374538877366,0.13182465946505476
705,0.7473172301800607,0.8514475213575454,0.8921694190924329,0.8263529180371979
707,0.3877913461903211,0.939244116365971,1.4681011812617224,0.6101417661448104
4806,0.3159582328569138,1.5084344907076308,1.1784661392682756,0.5786244608549465
712,-0.5636549243528273,2.4097621276942367,0.5493930716685405,0.49547957235454626
713,0.5693003983357399,0.6128387841411359,0.971951416443368,0.8133944889106834
714,0.6896266888763212,0.7977380118019585,1.0457015288807827,0.7690605043609685
4809,0.44517900546106237,0.8262670658055284,1.4269454853073122,0.6911946306602508
4810,-2.151215198597653,0.7535586424777518,4.115544656016427,0.5965085111889946
4816,-0.07956796830078638,1.0416017619971862,1.994648015116809,0.582373830317101
4817,0.1509711524096562,1.1372945231670752,1.7621683917556992,0.6520064073040369
723,0.7364629650108803,1.012310042700947,0.7747625730476668,0.86373432875647
726,0.27732900082400913,0.69149029423159,1.5933988379339379,0.7262246292389211
730,0.6406108706054927,1.028520766354196,1.1881585878108223,0.695133704639971
731,-2.077548771060448,1.5934599361716821,3.980435306505702,0.514081152712679
733,0.690699167494862,0.7941975892500023,1.0654473576821526,0.7785750328208559
4830,-0.4816076059636105,1.1234647620669658,2.427045334058042,0.6212399636707421
735,0.6121820824405646,1.2226365966718182,1.2132800900193421,0.7647399604610496
736,-0.0544699574989036,0.6819830336188334,1.933283509217402,0.6261631481724803
4831,0.5094671656026799,0.8624487122270614,0.6993663348801934,0.6376169095411504
739,0.645534943816398,0.9048269829315329,1.1512270153319566,0.6938661032960943
742,0.5864213494100404,0.7312482256857312,1.2825618331784316,0.8622371804237864
746,0.43792863790601855,1.4048231781358902,0.6333449461303774,0.8673105806704804
753,0.6617945149264435,1.0024900096824085,1.102853526435585,0.6778231819553343
4851,-1.119358556052212,0.8257281688929828,3.062055998055367,0.5425777892600675
757,-0.12113069961734158,0.4298757534037597,1.878523174837441,0.5998882401864669
760,-14.952547730168522,0.6267433860811894,16.930892180159347,0.25761672458997986
763,0.7428105018505731,1.003581283125566,0.9435790546010793,0.7491010376868397
769,0.5304569973866042,1.1370100690665919,1.263698325819551,0.636458990982397
4865,0.30162173873926346,0.9386882347253224,1.5026122481650321,0.5190072856737178
771,0.019866670431984867,1.7646043932286397,1.4056866074571868,0.5401523707624172
4867,-0.23797765204189214,0.8253634621509076,2.2117561873132363,0.8163217783423209
773,0.7711361426671127,0.9323473177509435,0.9732859132020675,0.7830019876949356
774,-0.0703430093384696,0.8964164291499003,1.7693943499093476,0.2631574552068496
775,0.11769399958942339,0.8767066147736282,1.6839419247382286,0.4564137022465549
4873,-2.666800276954227,0.9017323851490139,4.621934482446697,0.436654322989279
781,0.552159787042412,1.3956311667610617,0.9556917445095311,0.7948814617725396
4877,-1.789733717441877,0.9046384815308685,3.767366598831072,0.6605850582230038
783,-0.5288439317805103,0.9091996636414565,2.4475198446942845,0.5164657552194472
784,0.5329895124700124,1.238351658652106,0.7701789038685154,0.6706528487238584
794,0.37349601945580957,1.1370665478617874,0.507846335684924,0.6373641360866094
4893,-0.41327392596026935,0.8501476629611097,2.3933190799777666,0.816835024491455
799,-2.8337313063723037,0.7436867494981523,4.792284974345856,0.4996262192851025
4896,-2.5839938861175806,0.7254778983567975,4.540813006912205,0.5180321156768359
801,-11.892057700239004,1.0265038665719701,13.879459805388203,0.4308212822511601
4898,0.6636803412638932,0.9776240703792293,1.1756705655111073,0.7140802856762314
804,0.18723906599580697,1.5412606393057553,1.5034992582465994,0.6622045691149487
805,-0.15977210454283375,1.6784371983211874,1.9052141008905779,0.7443014783799593
4900,-6.861983699456954,8.747481381048763,0.009883143003661044,0.10167458550851605
4902,0.32818872944066946,0.8554930676018089,1.5950900521044826,0.7237465663096824
812,0.005282387515028963,1.8765339364966105,1.0712320028230047,0.535158749107418
4909,-0.29466192087805343,0.8926146862247677,2.2674195811002575,0.7586175457894803
4910,-1.6494211237848715,0.6957350529673649,3.58886830184885,0.5260632438320811
4917,-5.07750887327588,0.6049734194876872,7.033385194146572,0.3849136609477164
4918,-0.3135828611648015,1.6294690215585663,0.0009270597351834938,0.42456803697168355
823,0.31998248013267383,0.8096661943050689,1.5627405857711467,0.669062086091454
828,-3.072997219021758,1.1831565971945937,5.020778871172206,0.37622337636119013
4925,-0.008703982079115491,0.7564180948809685,1.9537561508429369,0.7797710652749895
4927,-3.1326785314105026,0.607459549075882,5.095800549851767,0.6135265931483589
4928,-3.8170490470565213,0.9932100707041664,5.812192552724939,0.7838559413101335
834,0.5434607276236764,1.1465545271715323,1.2804547748289796,0.6709179478259898
4931,0.6055733372101845,1.0692873230386655,1.10028446513684,0.6248804387427065
837,-6.437670321514242,0.7006777364577366,8.410223305539132,0.4361413686690568
4933,0.3053994068111453,0.7861558857887995,1.5826420486820532,0.6881203405428371
839,-5.650859234277535,0.6904093960102499,7.620954563230239,0.45132625018440553
842,-0.9245168899967144,0.827584744258253,2.710450576765499,0.1349005468082267
846,-0.32804716529471434,2.0903618751046205,1.3553702915040073,0.33027452603173363
847,-0.00926531881387338,1.7795322855985651,1.2969794825007963,0.43188989936500355
848,0.17201217000645752,1.7288936601194373,1.0100771080205853,0.6073470606896634
4943,-0.6648255043628821,1.1655915845189433,2.555413115049828,0.42998822060888897
850,0.33878643648146534,0.5444249065103397,0.7022244850121563,0.6245210346151318
4947,0.6024042344036318,1.0772438196920915,1.2889070461361498,0.7379914050409369
4948,0.37948331890369746,1.4119219027749186,1.024003952631751,0.5365508573844228
857,0.20052539736394703,0.4081042544961884,1.0494725700656744,0.4648630721715621
861,0.5246575309097676,0.7150432654631835,1.1992189330280751,0.6758674050854062
862,-0.6240488314476018,1.7978195521881124,2.335207044070833,0.5328375886949913
863,-26.465613164789552,0.6066192467536701,28.456239407097566,0.39993690250184066
868,-11.06884604520397,0.5675592612224569,13.046748885043357,0.41188336957057314
870,-13.12093044248502,0.5808266358384745,15.100942397726856,0.37678755767647054
4978,0.16902104826486564,1.2745732381302581,1.6786763654025136,0.6068919408438423
884,0.1404485511958543,1.5709725641253907,1.1240232840784894,0.36957375596841713
890,0.4050486443576097,1.3038922241233037,1.0802205933007614,0.494845282998779
891,-0.30430350801911366,2.177306333379359,1.0467053621802596,0.4405573777772857
894,-2.397465418887523,0.7247220992177336,4.32727223895862,0.37051386215995835
896,-0.1377729948771047,1.908005397521903,0.7190048498355335,0.374623863961251
898,-0.37563605207305817,2.1102290002816466,0.5146446399772945,0.3486964692295955
4994,0.597731703989016,1.1249283152442737,1.3189941243340584,0.7891553968768578
906,-0.6282386816156829,2.4541921789617094,0.8679556905080814,0.2795483282780341
5005,0.23784988526971484,0.7035301348149198,1.6509093901744198,0.7367598393039314
913,-0.11533552869008767,0.7650621225430647,1.9355204164327762,0.4400186737650331
914,-2.652348714113499,0.7877414158007869,4.590140184433728,0.36321834273085796
918,-15.962560901158831,0.48439875948715794,17.936399835690565,0.21197189648816517
921,-3.1692142147332127,1.82777845364487,5.0607938889579716,0.5449362776309459
924,0.7011747153241799,0.9916230764147291,1.1528012931040472,0.7433326223717502
927,0.7255266766538888,1.0716917299923734,1.1357661976996702,0.7724841969411057
5024,-0.4031278397934248,2.018369138852185,0.2560876777729268,0.38495001123848105
5026,-0.4343852282956746,0.7405362409498277,2.3899546905886795,0.758824754580996
931,0.19910082217965364,1.2832211295215545,1.501272741110979,0.4432676371496561
5030,-2.662187345034446,0.9967292393214652,4.637127142559518,0.5723183413894606
935,-0.8413788704065508,0.6106489974190356,2.7868725612942984,0.7851316894875913
5031,0.3268154415655232,0.8738982535992266,1.5860588071802169,0.6937143917912597
937,-0.4883484428840503,1.0795926164965628,2.410722672324205,0.5323381086457205
5033,-2.654475459091834,0.8498339464508977,4.63153334232456,0.6197282273807749
941,0.44766205911352364,1.2141132666606957,0.8019184293438647,0.5309622602082036
942,0.35629832117793325,1.356052607838533,1.4516084331248722,0.7108145665836111
5039,0.6580406422974039,0.9669658550487461,1.2791911251394021,0.8053278057063457
5046,0.03306035673051422,0.8237580850760425,0.5235929271990777,0.17723189042397028
3004,-0.46413946405678375,0.540788187667557,2.3423125484931524,0.6380249956410555
957,0.11770480902580449,1.7462641777749375,0.865379686472028,0.5489878580661943
3008,-0.4320307075171641,2.2812941933836135,1.2569799163011952,0.41437344673300963
5056,-4.535758390938705,1.0544351956883435,6.5085118450362485,0.45414743252962486
3010,-0.9597465569272121,2.806743678199689,1.6728714485743745,0.6485346925129813
3011,-0.9307223438725294,2.8747374237394374,1.1741605854596462,0.5725465503334849
965,-0.38156828506568585,0.713382055080034,2.340149153650298,0.8251248276067038
3013,-1.0858299769311932,2.9966589906943586,1.4951413658722923,0.6552180466638557
967,0.5518742612764964,1.0401152923716621,1.1561649560386256,0.5818852459791977
3015,-1.2931153235167256,3.2310498219043535,1.3910694521625082,0.6424258640322447
969,-2.8508179888454035,1.0558238308981789,4.77501155328879,0.24173180492957091
3017,-0.6163438192732089,2.581677060583917,0.9301685171390063,0.6744411234096687
3018,-0.7469179696929822,2.6933686932640057,1.0122389579512903,0.570960293891263
972,0.5499742267573171,0.864331031795895,0.7129750976098748,0.6810425842576359
973,0.4800225253505571,0.6524345570499662,0.8327160931958447,0.6513010875639308
3023,0.13618614910725457,0.3365084998723782,1.1141621373518087,0.45877878400064637
978,-1.559193328333504,0.9352006308036478,3.498963362538308,0.4518634784748362
3026,0.1903816521862215,1.3667671341296153,0.7416247656988327,0.326051948041336
3027,0.06348278627159121,1.7074394472764725,0.9620796202877848,0.3875002327761562
5074,0.030990759942613022,0.3684308446407647,0.48655655570854683,0.4741909673374314
987,0.42666694454476195,0.9952332454045485,0.5729511808845965,0.6174854556746827
5108,0.32979456719046973,1.5054799898785882,1.146477375041314,0.5850184575179779
